耳罩	3M 1426 可调节经济型隔音耳罩 塑料+海绵 双色 头戴式 20副/箱（计价单位：副）
攀登绳	哈量 804-01 杠杆百分表 测量范围0-0.8mm测量杆可旋转180度货期7天/计价单位:块
测电笔	哈量 811-04 内径千分表 测量范围 50-160mm 长316mm 货期7天 （计价单位:块）
碎纸机	盆景 4S23 碎纸机
麦克风	得胜 TC-2R Takstar/得胜 一拖二无线麦克风话筒会议台式桌面鹅颈式手持领夹 主机+2会议（计价单位：套）
鼠标垫	得力 2226 鼠标垫 大号防水（计价单位：个）
硒鼓	格之格 NT-P1710 硒鼓 黑色 适用于三星 ML 1510/1710/SF 560 施乐 3115/3120 （计价单位：个）
硒鼓	惠普（HP） CF403A 201A 红色硒鼓 CF400系列 适用 252dw （计价单位：支）
喷墨一体机	爱普生 L3118 墨仓式一体机 A4 打印 复印 扫描  （计价单位：台）
足球服套	雷克兰 ECR27F 防护手套 蓝黄拼接 8码（计价单位：副）
足球服套	雷克兰 ECR27F 防护手套 蓝黄拼接 9码（计价单位：副）
钢丝防切割手套	雷克兰 ECR27F 防护手套 蓝黄拼接 10码 (108副/箱)（计价单位：副）
消防自救呼吸器	雷克兰 PPP428BE 聚服佳蓝色防化服 XXXL (单位:件)蓝色（计价单位：件）
色带	天威 DPK850 色带架 黑色 适用富士通FUJITSU DPK850 DPK860 DPK870 （计价单位：支）
涂层手套	雷克兰 7-3101 防护手套 聚酯纤维编织 防油 白色 L码 (144副/箱)（计价单位：副）
涂层手套	雷克兰 7-3101 防护手套 聚酯纤维编织 防油 白色 XL码 (144副/箱)（计价单位：副）
保密文件柜	中伟 WJG-2 文件柜 钢制 5层 1800*850*390
保密文件柜	中伟 WJG-8 文件柜 钢制 中二斗 1800*850*390(计量单位:组)
防化手套	雷克兰 EN19F 防护手套 绿色 1副9码 (144副/箱)（计价单位：副）
测电笔	迈测 MC8066 智能感应测电笔 LED多功能数显 线路检查断点零火线 天蓝色(计价单位:支)
水口钳	马牌 NH-228 电工薄刃强力水口钳/斜嘴钳/斜口钳 200mm (计价单位:把)
断线钳	马牌 N-207S 斜口钳 斜咀钳 钢丝钳断线钳 7寸 175MM(计价单位:把)
尖嘴钳	马牌 T-308S 尖嘴钳 电工钳 可压接端子钳 8寸 200mm(计价单位:把)
水口钳	马牌 P-108 电工平嘴钳 钢丝钳 剪钳 平口钳 200mm(计价单位:把)
梅花扳手	得力 DL33218 梅花扳手 17*19mm （计价单位：把）
钢丝钳	得力 DL2008 钢丝钳  8寸  （计价单位：把）
扳手套装	得力 DL0114 英制14件套两用扳手套装 开口梅花双头 3.3kg（计价单位:套）
电视机	创维 55E388A 55英寸4K超高清智能商用电视（计量单位：台）
尖嘴钳	马牌 M-616F 尖嘴钳 电工钳子 无牙钳 长咀钳 6寸 150mm(计价单位:把)
压线钳	史丹利 84-866 网线钳 电讯接头压接钳 4P/6P/8P 190mm(计价单位:把)
白板笔	得力 6817 色泽明亮易擦不留痕白板笔 黑色 10支装（计价单位：盒）
铁皮柜	东瑞 DR-G003 等体器械文件柜 灰白色 1800*850*390mm （计价单位：组）
电脑椅	得力 4905 电脑椅 黑色 可升降 不锈钢脚（计价单位：把）
断路器	施耐德 OSMC32N 2P C32A 微型断路器 （计价单位：个）
断路器	施耐德 OSMC32N 3P D10A 微型断路器 （计价单位：个）
断路器	施耐德 OSMC32N 3P D25A 微型断路器（计价单位：个）
被套	九洲鹿 GZ-1 被罩 格子花纹 150*220cm（单人被罩）(计价单位：条）
办公椅	得力 4901 办公椅 黑 60*60*90*98cm(计价单位：把)
电路开关锁具	施耐德 ZB2BG4C 钥匙开关头 直径22mm 电压240V 电流3A（计价单位：个）
继电器	施耐德 LRD32C 热过载继电器  23至32A  6KV （计价单位：个）
断路器	施耐德 IC65N 2P  C 25A 小型断路器 标准型 额定电压400V（计价单位：个）
断路器	施耐德 IC65N 2P C 40A 小型断路器  2P总闸开关（计价单位：个）
断路器	施耐德 GV2-PM14C 电动机热磁断路器  整定电流6-10A 低压保护装置（计价单位：个）
卡纸	欣码A4卡纸 230G 十色混色 80张/包 （计价单位：包）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 35码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 36码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 37码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 38码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 39码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 40码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 41码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 42码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 43码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 44码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 45码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 46码 （计量单位：双）
绝缘鞋	飞鹤 FH-C2（1207） 高帮绝缘棉皮鞋 47码 （计量单位：双）
硒鼓	惠普（HP） CF500A 202A黑色硒鼓 适用于惠普M254/M280/M281系列 （计价单位：支）
硒鼓	惠普（HP） CF501A 202A青色硒鼓 适用 惠普M254 M280 M281(计价单位:支)
硒鼓	惠普（HP） CF502A 202A黄色硒鼓(适用于惠普M254/M280/M281系列)（计价单位：支）
硒鼓	惠普（HP） CF503A 202A品红色硒鼓(适用于惠普M254/M280/M281系列)（计价单位:支）
档案盒	得力 5683 A4档案盒 蓝色（计价单位：个）
电视机	创维 40E381S （Skyworth） 40英寸高清商用电视（含挂架） 黑色（计价单位：台）
活动扳手	得力 DL008A 光柄活动扳手 8英寸 高碳钢 （计价单位：把）
电工刀/电工剪	得力 DL0070 木柄直刃电工刀 3Cr13不锈钢 113*20*25mm (计价单位：把）
办公沙发	中伟 ZW-201 办公沙发  单人位 材质：皮艺 实木 107*85*90cm(计价单位：个)
办公沙发	中伟 ZW-619 办公沙发 三人位 材质：皮艺 金属 188*75*80cm（计价单位 ：个）
吧台椅	华恺之星 HK105 吧台椅 黑色（计价单位：把）
垃圾桶	快乐猫 TS102 金属网办公环保垃圾篓 26*23.5cm 黑色 （计价单位：个）
光纤收发器	TP-LINK TL-FC114B 4口百兆单模单纤光纤收发器 单芯20公里光电转换 黑色 (计价单位：台)
笔记本	得力 7650 无线笔记本 A5 30页（计价单位：本） (12本/包)
碎纸机	得力 9904 办公碎纸机20L 亚克力面板  保密等级4级 240W大功率光盘粉碎机 静音 黑色 (计价单位：台）
办公沙发	隆旭 7812 会客接待沙发 牛皮双人位 黑色 1550*880*890mm（计价单位：套）
笔记本	得力 7651 无线装订笔记本 A5 40页(计价单位：本）
饮水机	美菱 MY-L208 立式双门饮水机 冷热型 咖啡色 （计价单位：台）
复印纸	黄欣乐 A4 70g 高白复印纸 500张*5包/箱（计价单位：箱）
复印纸	黄欣乐 A4 80g 中白复印纸 500张*5包/箱（计价单位：箱）
复印纸	欣乐 桃欣乐 A4 70g 高白复印纸 500张*5包/箱（计价单位：箱）
复印纸	欣乐 桃欣乐A4 80g 高白复印纸 500张*5包/箱（计价单位：箱）
复印纸	施乐 80G A4 彩色复印纸 鲑鱼色橙 500张/包（计价单位：包）
复印纸	传美 2000 A4 70g 复印纸 500张/包 5包/箱（计价单位：箱）
复印纸	传美 2000 A4 80g 复印纸 500张/包 5包/箱（计价单位：箱）
复印纸	传美2000 B4 70g 复印纸 500张/包 5包/箱（计价单位：箱）
复印纸	传美 A3 70g 2008 复印纸 5包/箱（计价单位：箱）
复印纸	施乐 80g A4 复印纸 中蓝色 500张/包（计价单位：包）
复印纸	传美2008 A3 80g 复印纸  5包/箱（计价单位：箱）
复印纸	传美 A4 2008 80g 复印纸 500张/包 5包/箱（计价单位：箱）
A3复印纸	传美A4 210G 封面 云彩纸 绿色 单包装 100张/包（计价单位：包)
A3复印纸	传美A4 210G 封面 云彩纸 深蓝色 单包装 100张/包（计价单位：包)
复印纸	传美A4 80g 深蓝色彩色复印纸  500张/包 单包装
铅笔	得力 7084 木质铅笔 2B  12支/盒（计价单位：盒）
调味糖浆	得力 5706 单片夹 A4 透明 10个/包 （计价单位：包）
香皂	舒肤佳 青瓜清爽 香皂 115g 温和洁净 清盈低泡 （计价单位：块）
水壶/水杯	膳魔师 TCSA-500 PK 塑料太空杯 500ml 糖果粉（计价单位：个）
复印机	德凡 ineo 287 黑白复印机 A3幅面 标配 输出速度：28页/分钟（计价单位：台）
复印机	德凡 ineo 368e 黑白复印机 A3+幅面 标配 输出速度：36页/分钟（计价单位：台）
复印机	德凡 ineo 458e 黑白复印机  A3+幅面 标配 输出速度：45页/分钟（计价单位：台）
复印机	德凡 ineo 658e 黑白复印机 A3+幅面 标配 输出速度：65页/分钟（计价单位：台）
复印机	德凡 ineo+368 彩色复印机 A3幅面 标配 输出速度：36页/分钟 （计价单位：台）
摄像机	佳能 HFR806 数码摄像机 黑色（计价单位：台）
抱枕靠垫	金号 4201H 毛巾家纺 赤金提素螺绣枕巾 两条装 （计价单位：套）
车贴	3M 9.3*2.5 反光贴 荧光黄绿色 3D立体贴 (计价单位：4片/包）
笔筒	齐心 B2002 五金网格圆笔筒（计价单位：个）
电磁炉	美的 C21-RT2171 4D防水多功能电磁炉 触控黑晶面板 黑色 2100w 280*350*60mm (计价单位:台)
鸭舌	天旭 30220 圆锥滚子轴承 优质冲压刚 （计价单位：个）
取暖器	艾美特 HF12081T-W 取暖器  花篮式远红外 10㎡及以下（计价单位：台）
梅花扳手	得力 DL33210 梅花扳手 10*12mm 铬钼合金钢 （计价单位：把）
梅花扳手	得力 DL33214 梅花扳手 13*15mm 铬钼合金钢 （计价单位：把）
梅花扳手	得力 DL33228 梅花扳手 36*41mm 铬钼合金钢 （计价单位：把）
硒鼓	惠普 Q2612原装 黑色硒鼓 12A 适用于hp1020(计价单位：支)
键盘	樱桃Cherry G80-3000LPCEU-2 游戏办公机械键盘 黑色 黑轴（计价单位：个）
梅花扳手	得力 DL33225 梅花扳手 30*32mm 铬钼合金钢 （计价单位：把）
梅花扳手	得力 DL33218 梅花扳手 17*19mm 铬钼合金钢 （计价单位：把）
梅花扳手	得力 DL33208 梅花扳手 8*10mm 铬钼合金钢 （计价单位：把）
锯/锯条	华丰巨箭 HF-6311140 手锯 400MM 65锰钢 （计价单位：把）
开口扳手	得力 DL33319 开口扳手 19*22mm 碳钢 （计价单位：把）
开口扳手	得力 DL33308 开口扳手 8*10mm 碳钢 （计价单位：把）
开口扳手	得力 DL33310 开口扳手 10*12mm 碳钢 （计价单位：把）
开口扳手	得力 DL33324 开口扳手 30*32mm 碳钢 （计价单位：把）
开口扳手	得力 DL33322 开口扳手 24*27mm 碳钢 （计价单位：把）
开口扳手	得力 DL33326 开口扳手 32*34mm 碳钢 （计价单位：把）
开口扳手	得力 DL33327 开口扳手 34*36mm 碳钢 （计价单位：把）
筷子	顺兴一次性卫生筷子 1000对/箱（计价单位：箱）
跑步机	军霞 JX-696T 豪华商用智能跑步机 （计价单位：台）
开口扳手	得力 DL33313 开口扳手 13*15mm 碳钢 （计价单位：把）
开口扳手	得力 DL33328 开口扳手 36*41mm 碳钢 （计价单位：把）
开口扳手	得力 DL33311 开口扳手 11*13mm 碳钢 （计价单位：把）
抽杆夹	晨光 ADM94519 A4抽杆文件夹 310*270*5mm 白色抽杆  10个/包 (计价单位：个)
OSHA安全标识	安赛瑞 31815 安全标志标识牌（注意-非紧急出口） 315mm*250mm 蓝白黑色 （计价单位：个)
OSHA安全标识	安赛瑞 31816 OSHA安全标识（注意-消防门禁止阻塞） 315mm×250mm 蓝白黑色 （计价单位：个)
OSHA安全标识	安赛瑞 31817 国际标准安全标识（注意-禁止阻塞） 315mm*250mm 蓝白黑色 （计价单位：个)
国标标识	安赛瑞 30500 禁止烟火安全标识牌（禁止烟火） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30501 GB安全标识（禁止吸烟） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30502 国标安全标识（禁止堆放） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30504 国标安全标识贴（禁止带火种） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30505 国标安全标识贴（禁止用水灭火） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30507 国标安全标识贴（禁止合闸有人工作） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30508 禁止入内安全标识（禁止入内） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30509 验厂专用安全标识（未经许可禁止入内） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30513 国标安全标识贴（禁止跨越） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30516 安全标识标贴（禁止靠近）2 315mm×250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30520 安全标识标志牌（禁止开启无线移动通讯设备） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30521 安全警示标牌（禁止戴手套） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30523 安全标识标贴（禁止穿带钉鞋） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30525 安全标识标贴（禁止叉车和厂内机动车辆通行） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30526 安全标识标贴（禁止乘人） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30532 自粘性安全标识（禁止推动） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30533 自粘性安全标识贴（禁止坐卧） 315mm*250mm 黑红白色 （计价单位：张)
国标标识	安赛瑞 30600 禁止烟火安全标识（禁止烟火） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30601 禁止吸烟安全标牌（禁止吸烟） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30602 禁止堆放安全标识牌（禁止堆放） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30604 安全标示牌（禁止带火种） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30605 生产车间安全标牌（禁止用水灭火） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30607 禁止合闸安全标示牌（禁止合闸有人工作） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30608 禁止入内安全标识（禁止入内） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30609 生产车间安全标识（未经许可禁止入内） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30610 禁止触摸安全标识（禁止触摸） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30612 生产区域安全标识（禁止攀登） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30613 安全标示牌（禁止跨越） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30616 工厂安全标识牌（禁止靠近） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30620 GB安全标识（禁止开启无线移动通讯设备） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30621 禁止类安全标识（禁止戴手套） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30623 GB安全标识（禁止穿带钉鞋） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30624 PP板安全标识（禁止车辆通行） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30626 禁止乘人安全标识（禁止乘人） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30632 禁止推动安全标识（禁止推动） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 30633 验厂安全标识牌（禁止坐卧） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35000 GB安全标识（禁止烟火） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35001 禁止吸烟安全标识（禁止吸烟） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35002 禁止堆放安全标志牌（禁止堆放） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35004 铝合金安全标志牌（禁止带火种） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35005 铝板安全标识牌（禁止用水灭火） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35007 铝合金安全标识牌（禁止合闸有人工作） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35008 禁止入内安全标志牌（禁止入内） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35009 铝合金安全标识牌（未经许可禁止入内） 315mm*250mm 黑红白色 （计价单位：个)
国标标识	安赛瑞 35010 户外铝板安全标识（禁止触摸） 315mm*250mm 黑红白色 （计价单位：个)
